TCGA-BG-A220	73	61	1225	1189	104	88	780	757	132	136	4981	5126
TCGA-BG-A221	316	289	3732	3709	248	205	906	934	188	195	8597	8503
TCGA-BG-A222	425	412	18859	18526	3671	3621	2676	2560	454	460	28240	27862
TCGA-BG-A2L7	105	117	800	728	114	125	650	635	67	73	3970	4030
TCGA-BG-A3EW	118	116	855	869	217	200	811	763	92	105	2491	2450
TCGA-BK-A0C9	93	98	1288	1379	311	300	870	797	723	729	4245	4446
TCGA-BK-A13B	158	161	1192	1226	216	197	884	864	71	72	4013	4005
TCGA-BR-4184	393	414	3518	3586	587	538	2075	2039	189	219	29640	29263
TCGA-BR-4201	250	244	2351	2189	289	290	1013	1008	118	111	9269	9266
TCGA-BR-4256	450	500	2090	2162	322	261	1133	1116	192	170	5757	5714
TCGA-BR-4257	341	367	2657	2698	335	341	1151	1195	137	102	6187	6286
TCGA-BR-4292	459	446	1417	1524	368	331	1170	1182	171	184	9651	9584
TCGA-BR-4361	631	609	10900	10929	1043	1037	1535	1560	303	349	12321	12139
TCGA-BR-4362	1023	983	3369	3320	514	490	1105	1045	258	228	8784	8731
TCGA-BR-4363	220	227	1092	1031	132	116	442	444	44	52	3274	3208
TCGA-BR-4368	174	186	2175	2098	254	265	1095	1072	168	141	8963	8853
TCGA-BR-4370	170	200	1213	1209	211	190	849	860	53	62	7952	8020
TCGA-BR-6802	197	205	819	844	163	159	420	427	45	48	2920	2887
TCGA-BR-6852	594	585	1695	1674	275	309	1194	1234	115	129	6184	6134
TCGA-BR-7703	162	189	944	962	76	92	825	753	107	115	4549	4503
TCGA-BR-7707	517	505	2908	3053	341	315	1210	1217	140	133	8222	8372
TCGA-BR-7851	240	201	2282	2306	319	310	1333	1380	123	109	9725	9742
TCGA-BR-8059	625	667	1192	1234	500	486	984	1023	704	691	3356	3440
TCGA-BR-8078	451	459	3077	2980	339	348	1397	1358	200	180	9071	8931
TCGA-BR-8081	312	330	1414	1387	240	219	1132	1094	88	86	6394	6308
TCGA-BR-8284	109	110	494	447	84	76	529	469	58	61	2346	2287
TCGA-BR-8360	340	329	1200	1203	266	274	1061	1035	138	146	5872	5737
TCGA-BR-8361	458	409	2763	2748	361	384	1282	1346	285	335	10477	10605
TCGA-BR-8363	722	755	2706	2674	367	315	1390	1482	120	123	6753	6700
TCGA-BR-8368	273	248	1371	1401	164	169	888	917	151	153	6940	6831
TCGA-BR-8372	458	439	4955	4780	397	476	1385	1361	160	138	6025	6015
TCGA-BR-8382	427	406	1516	1592	177	153	1054	1076	78	68	5976	5950
TCGA-BR-A4QL	432	469	2518	2443	444	439	1367	1280	237	190	12472	12324
TCGA-BS-A0TA	202	151	1153	1205	59	54	690	653	84	71	2755	2844
TCGA-BS-A0TE	89	90	571	567	241	260	581	497	146	154	1860	1861
TCGA-BS-A0TJ	212	178	1063	1032	156	135	858	876	110	122	4877	4940
TCGA-BS-A0U8	64	65	746	751	165	152	415	378	63	77	3006	2904
TCGA-BS-A0UA	90	72	536	485	115	100	370	374	86	77	2257	2254
TCGA-BS-A0UJ	2418	2425	12550	12331	1539	1550	2732	2644	175	172	2784	2622
TCGA-BS-A0UL	55	43	517	515	186	193	383	385	29	37	2990	2955
TCGA-BS-A0UM	154	152	814	818	188	172	725	704	190	162	3171	3069
TCGA-BS-A0V4	54	48	443	432	77	92	518	496	93	91	2147	2079
TCGA-BS-A0VI	17	25	530	574	43	50	562	599	87	73	1910	1813
TCGA-CD-8536	123	133	1453	1363	179	155	950	913	153	165	5684	5812
TCGA-CD-A4MJ	234	275	1326	1334	142	116	840	744	122	105	3872	3813
TCGA-CG-4305	528	508	2532	2553	276	299	1246	1180	190	209	6818	6714
TCGA-CG-4306	217	182	1433	1457	255	245	905	957	103	123	7343	7370
TCGA-CG-4442	353	351	3774	3715	317	284	1534	1491	123	136	7564	7424
TCGA-CG-4460	433	416	1992	1994	329	285	1340	1303	257	249	14821	14575
TCGA-CG-4465	296	274	1232	1253	140	142	877	884	115	111	3397	3355
TCGA-CG-5721	874	823	23863	23677	1747	1732	1712	1706	464	402	15833	15843
TCGA-CG-5723	729	733	3365	3408	379	397	1378	1298	190	177	10455	10454
TCGA-CG-5726	380	367	2167	2072	557	500	1195	1244	149	149	7931	8020
TCGA-CG-5728	454	446	2765	2566	246	253	1316	1332	247	286	8253	8217
TCGA-CG-5733	361	364	2069	2143	136	135	1145	1109	65	77	6738	6668
TCGA-CK-4951	667	616	5638	5609	5588	5512	3002	3007	1910	1985	34110	34251
TCGA-CK-5913	122	135	1764	1780	305	284	1157	1135	65	81	5229	5033
TCGA-CK-5916	257	234	3019	2996	333	336	1598	1566	232	218	9881	10112
TCGA-CK-6746	435	454	2684	2573	264	247	1516	1503	185	187	6922	6991
TCGA-CK-6747	33	34	107	100	16	28	154	168	43	43	1003	1015
TCGA-CM-4746	172	158	708	650	92	86	896	836	94	72	6573	6770
TCGA-CM-6162	122	108	761	710	92	93	576	553	77	70	9984	10070
TCGA-CM-6171	366	301	1841	1824	202	174	1295	1421	254	241	8529	8478
TCGA-CM-6674	154	151	1469	1534	158	152	687	638	83	100	6921	6913
TCGA-D1-A0ZO	142	147	884	921	236	213	681	667	132	133	3846	3828
TCGA-D1-A0ZS	67	71	648	642	69	68	454	424	110	99	2715	2509
TCGA-D1-A101	84	58	785	767	103	92	714	655	99	123	3435	3307
TCGA-D1-A160	241	273	1287	1193	173	181	613	646	87	96	2865	2819
TCGA-D1-A163	69	69	1179	1219	60	58	688	679	122	114	3501	3521
TCGA-D1-A167	140	124	1528	1512	242	210	1361	1278	170	206	16758	16673
TCGA-D1-A16F	60	64	1021	999	172	170	562	572	121	133	3341	3281
TCGA-D1-A16N	81	72	337	326	111	124	196	204	145	149	619	628
TCGA-D1-A174	78	91	996	1034	134	139	885	852	111	101	5961	5839
TCGA-D1-A176	65	72	667	676	64	68	581	593	53	52	2863	2770
TCGA-D1-A177	130	111	1479	1422	138	144	870	911	174	172	4915	4826
TCGA-D1-A17A	83	92	466	521	23	19	338	306	57	57	1575	1548
TCGA-D1-A17B	107	103	388	348	62	77	371	310	52	46	2026	1950
TCGA-D1-A17D	67	63	541	574	149	127	823	837	183	166	3495	3288
TCGA-D1-A17F	49	69	302	312	32	33	79	71	66	69	2367	2197
TCGA-D1-A17H	108	120	1196	1196	158	174	900	898	81	57	4358	4220
TCGA-D1-A17M	32	39	622	664	90	99	566	543	85	84	2977	2877
TCGA-D1-A17R	46	79	503	518	67	70	304	313	47	50	1763	1710
TCGA-D1-A17U	70	73	710	722	72	74	506	463	112	131	2609	2585
TCGA-D1-A1NS	97	86	407	404	93	113	401	414	63	69	1860	1802
TCGA-D1-A1NY	106	113	1107	1122	129	134	832	874	179	159	3541	3585
TCGA-D1-A1NZ	294	324	1499	1435	271	248	1292	1348	176	165	4631	4441
TCGA-D1-A1O7	52	62	438	402	100	109	522	499	142	137	2780	2815
TCGA-D1-A2G0	128	134	1533	1489	124	137	987	997	189	225	5818	5864
TCGA-D1-A2G5	76	57	444	384	132	118	400	383	78	70	1244	1185
TCGA-D1-A2G6	75	68	74	80	45	36	76	72	42	35	716	759
TCGA-D5-6530	209	220	1558	1492	288	322	946	952	130	136	7374	7409
TCGA-D5-6540	495	470	1080	1094	301	305	2096	2022	126	119	8888	8937
TCGA-D5-6927	114	116	1983	2092	129	125	988	928	35	47	4075	4204
TCGA-D5-6930	368	367	1005	1045	283	318	1480	1504	137	131	10468	10679
TCGA-D7-A4YV	247	256	941	950	188	194	897	793	120	110	6471	6414
TCGA-D7-A4YY	372	329	696	670	92	123	603	658	126	145	3048	2997
TCGA-D7-A6EY	1040	1063	3768	3684	1032	1041	1323	1285	170	173	6865	6804
TCGA-DC-6154	59	68	126	102	13	8	296	271	0	0	671	683
TCGA-DF-A2KZ	146	114	932	960	110	114	838	814	90	77	4151	4117
TCGA-DI-A0WH	50	69	1738	1753	273	292	683	628	139	120	3337	3392
TCGA-DI-A1BU	981	1011	55820	54634	4507	4592	3953	3793	854	898	29184	29016
TCGA-DM-A1HB	657	654	3400	3293	352	343	1711	1701	178	170	6179	6357
TCGA-E6-A2P8	118	112	1315	1251	200	203	547	575	69	67	3581	3495
TCGA-E6-A2P9	251	281	1378	1316	398	413	1219	1190	110	106	6240	6203
TCGA-EC-A1NJ	206	210	1689	1668	217	192	140	134	64	54	702	714
TCGA-EC-A24G	265	243	1721	1655	249	233	1015	1023	151	139	10602	10672
TCGA-EI-6507	234	229	1227	1197	313	290	1552	1519	158	146	6818	6798
TCGA-EI-6882	608	616	1362	1378	210	235	954	945	110	90	10439	10396
TCGA-EO-A22S	165	143	1098	1070	64	73	611	633	121	109	4233	4169
TCGA-EO-A3AU	99	88	795	841	151	147	839	826	163	151	4947	5023
TCGA-EO-A3AZ	155	150	1096	1158	146	160	634	603	66	111	8606	8442
TCGA-EY-A1GF	50	62	636	589	231	242	581	569	116	117	2230	2204
TCGA-EY-A1GK	292	296	2028	2015	146	155	1222	1192	301	294	4815	4816
TCGA-EY-A1GO	63	55	517	572	58	59	343	366	112	106	2264	2273
TCGA-EY-A1GQ	158	166	1392	1457	169	140	503	496	113	92	2807	2703
TCGA-EY-A1H0	89	99	644	600	136	161	415	416	64	89	1752	1769
TCGA-EY-A2OM	148	140	1036	1035	158	150	922	908	81	79	3886	3921
TCGA-EY-A2OP	136	104	920	937	69	56	525	566	95	98	2925	2925
TCGA-EY-A548	89	103	706	700	88	79	622	615	110	108	4016	3990
TCGA-EY-A549	42	45	375	334	88	91	338	321	31	48	14612	14641
TCGA-F1-6177	298	311	1868	1821	142	136	1078	1194	168	134	9160	9277
TCGA-F1-6874	224	196	1285	1177	173	182	1188	1212	134	120	5729	5681
TCGA-F1-A448	253	228	1120	1104	122	162	558	521	53	66	3813	3725
TCGA-F4-6570	696	661	2565	2488	652	580	2308	2232	190	214	11051	10918
TCGA-F4-6703	228	206	1166	1214	213	214	673	665	223	207	3255	3193
TCGA-F4-6856	232	215	1416	1405	360	317	755	738	132	140	7604	7732
TCGA-FI-A2D0	2617	2568	9027	8917	497	552	3727	3770	321	304	69386	69528
TCGA-FI-A2D4	13	18	525	538	87	98	290	321	130	124	2323	2411
TCGA-FI-A2D6	81	71	1380	1353	129	144	760	806	180	128	3923	3860
TCGA-FP-A4BE	388	349	2628	2610	218	224	1438	1407	64	64	10525	10493
TCGA-G4-6304	290	255	2111	2036	382	396	1328	1288	177	177	7330	7015
TCGA-G4-6309	182	208	1054	995	112	126	732	732	132	169	6169	6128
TCGA-G4-6320	111	97	988	919	212	236	1687	1741	162	176	8666	8798
TCGA-G4-6586	456	443	2378	2355	254	243	1283	1320	142	140	7392	7472
TCGA-G4-6588	567	518	5210	5069	763	723	2831	2780	282	299	12497	12782
TCGA-HF-7132	371	386	1739	1766	130	150	1333	1261	169	157	8288	8326
TCGA-HF-A5NB	502	495	2994	2976	326	295	1123	1101	188	173	8695	8456
TCGA-HJ-7597	116	134	1520	1431	169	155	622	647	81	84	5447	5378
TCGA-HU-A4G8	344	315	3085	2945	229	269	1209	1153	227	276	10024	9803
TCGA-HU-A4G9	241	245	1544	1534	135	129	653	605	96	98	5165	5061
TCGA-HU-A4GN	379	339	1883	1790	213	194	1362	1326	147	119	7611	7616
TCGA-HU-A4GQ	412	412	2748	2732	315	295	1797	1760	157	140	12863	12935
TCGA-HU-A4GT	645	623	4003	3978	314	303	1709	1716	186	165	8135	7879
TCGA-HU-A4GU	1003	941	1863	1826	319	302	2464	2438	175	152	10052	9888
TCGA-HU-A4GX	250	253	1884	1864	188	185	1190	1150	78	83	8641	8495
TCGA-HU-A4H4	619	584	2500	2446	268	265	785	771	76	77	2693	2767
TCGA-HU-A4H8	194	204	1093	1160	225	211	1233	1168	167	174	8814	8776
TCGA-MX-A5UJ	330	326	1943	1948	170	175	1059	1110	183	196	9926	10105
TCGA-PG-A6IB	88	85	658	667	125	129	733	709	116	101	2872	2811
TCGA-PG-A917	250	264	1235	1159	545	519	1322	1396	132	139	4679	4818
TCGA-QG-A5Z2	435	452	1480	1460	229	258	1312	1330	180	173	7274	7302
TCGA-QS-A5YR	34	36	369	351	41	55	335	309	48	43	1847	1743
TCGA-R5-A7ZI	324	284	1606	1584	294	282	804	914	128	143	5175	5224
TCGA-RD-A8NB	167	163	1199	1254	174	177	683	665	63	72	4301	4168
TCGA-SJ-A6ZI	258	262	2170	2116	256	259	1788	1830	130	153	13272	13049
TCGA-SL-A6JA	165	165	1034	1043	200	225	871	853	97	103	5136	5176
TCGA-SW-A7EA	302	334	1293	1288	90	82	736	745	149	151	3614	3636
TCGA-VQ-A8E3	246	266	1662	1681	210	231	760	718	114	104	4185	4111
TCGA-VQ-A8PB	136	131	1237	1144	155	169	593	570	96	94	5421	5566
TCGA-VQ-A8PO	406	381	2411	2437	208	191	1133	1137	98	99	4080	4233
TCGA-VQ-A8PP	822	690	3579	3546	354	363	1385	1387	75	83	7912	7879
TCGA-VQ-A8PT	265	291	2026	2007	234	223	1735	1790	106	106	8347	8210
TCGA-VQ-A8PX	477	459	2238	2284	220	210	589	551	69	60	2567	2621
TCGA-VQ-A91D	804	757	3958	3937	1014	1004	2151	2091	504	492	15529	15141
TCGA-VQ-A91E	288	278	2569	2642	170	192	781	826	35	28	3749	3821
TCGA-VQ-A91K	465	430	1742	1697	459	476	1571	1572	362	343	8938	8817
TCGA-VQ-AA6D	787	798	1321	1301	497	421	819	807	279	291	4378	4478
